time_value	hz	ex	ey	
134.811	20685.6	0	4355.76	
135.1	-49.1717	0	3406.85	
135.389	-20310.3	0	2304.18	
135.677	-37984.4	0	1186.95	
135.966	-51159.4	0	198.11	
136.255	-58473.9	0	-558.701	
136.543	-59327	0	-1017.82	
136.832	-53743.6	0	-1142.51	
137.121	-42377.4	0	-937.558	
137.409	-26603.4	0	-444.102	
137.698	-8262.62	0	274.727	
137.987	10656.1	0	1127.54	
138.275	28080.8	0	2004.05	
138.564	42053.7	0	2811.18	
138.853	51108.9	0	3482.68	
139.141	54367.2	0	3963.14	
139.43	51490.6	0	4213.46	
139.719	42854.3	0	4227.53	
140.007	29589.7	0	4031.17	
140.296	13286.9	0	3675.88	
140.585	-4206.78	0	3232.09	
140.873	-20855	0	2770.99	
141.162	-34734.4	0	2353.58	
141.451	-44355.9	0	2039.89	
141.739	-48705.8	0	1889.5	
142.028	-47319.8	0	1940.65	
142.317	-40485.8	0	2196.53	
142.606	-29170.9	0	2632.94	
142.894	-14749.8	0	3210.05	
143.183	1081.35	0	3877.41	
143.472	16402.5	0	4575.59	
143.76	29410.2	0	5236.1	
144.049	38659	0	5784.09	
144.338	43105.7	0	6153.46	
144.626	42273	0	6306.35	
144.915	36409	0	6234.97	
145.204	26339.4	0	5948.38	
145.492	13278.2	0	5469.52	
145.781	-1190.13	0	4843.89	
146.07	-15279	0	4138.32	
146.358	-27344.1	0	3429.19	
146.647	-36035.6	0	2791.46	
146.936	-40352.2	0	2284.28	
147.224	-39845.5	0	1938.06	
147.513	-34709.4	0	1758.83	
147.802	-25615.3	0	1736.12	
148.09	-13637.1	0	1833.85	
148.379	-257.209	0	1984.87	
148.668	12871.3	0	2107.18	
148.956	24224.1	0	2119.92	
149.245	32490.8	0	1951.22	
149.534	36692.1	0	1553.88	
149.822	36415.9	0	916.459	
150.111	31832.5	0	55.3496	
150.4	23552.3	0	-987.358	
150.688	12631.7	0	-2133.74	
150.977	525.149	0	-3278.36	
151.266	-11216.3	0	-4312.42	
151.554	-21171.1	0	-5136.5	
151.843	-28103.7	0	-5672.2	
152.132	-31150.2	0	-5881.75	
152.42	-30015	0	-5769.44	
152.709	-24908.9	0	-5369.01	
152.998	-16471.6	0	-4748.32	
153.286	-5824.66	0	-4015.02	
153.575	5571.55	0	-3293.3	
153.864	16242.8	0	-2695.27	
154.153	24846.4	0	-2308.64	
154.441	30248.6	0	-2182.91	
154.73	31754.1	0	-2319.16	
155.019	29221.5	0	-2681.58	
155.307	22967.6	0	-3203.59	
155.596	13763.3	0	-3775.6	
155.885	2839.51	0	-4257.54	
156.173	-8375.33	0	-4522.61	
156.462	-18533.1	0	-4482.01	
156.751	-26415.5	0	-4085.82	
157.039	-31044.4	0	-3329.89	
157.328	-31912.2	0	-2256.99	
157.617	-29015.5	0	-946.601	
157.905	-22778.9	0	479.536	
158.194	-14089.5	0	1859.16	
158.483	-4196.67	0	3036.55	
158.771	5599.22	0	3906.5	
159.06	14093.1	0	4407.6	
159.349	20184.8	0	4511.62	
159.637	23084.7	0	4237.94	
159.926	22522.1	0	3655.75	
160.215	18695.3	0	2875.25	
160.503	12211.1	0	2043.91	
160.792	4083.05	0	1310.16	
161.081	-4474.79	0	768.051	
161.369	-12291.6	0	458.537	
161.658	-18258.1	0	402.536	
161.947	-21417.6	0	586.476	
162.235	-21256.4	0	935.684	
162.524	-17792.2	0	1331.31	
162.813	-11439.5	0	1635.29	
163.101	-2987.55	0	1714.71	
163.39	6447.41	0	1488.78	
163.679	15659.2	0	941.366	
163.967	23481.9	0	78.9761	
164.256	28821.5	0	-1069.66	
164.545	30907.6	0	-2406.43	
164.834	29525	0	-3772.37	
165.122	24904.7	0	-5001.59	
165.411	17598.8	0	-5947.69	
165.7	8516.76	0	-6505.5	
165.988	-1195.51	0	-6630.56	
166.277	-10379	0	-6310.59	
166.566	-17931.2	0	-5550.04	
166.854	-22948.4	0	-4420.77	
167.143	-24997.2	0	-3074.05	
167.432	-24116.1	0	-1670.29	
167.72	-20625.4	0	-337.077	
168.009	-15150	0	823.801	
168.298	-8644.07	0	1744.24	
168.586	-2168.02	0	2386.07	
168.875	3290.54	0	2723.66	
169.164	6894.24	0	2779.49	
169.452	8163.09	0	2652.2	
169.741	7081.31	0	2450.63	
170.03	3929.4	0	2234.07	
170.318	-774.254	0	2038.13	
170.607	-6178.65	0	1893.76	
170.896	-11250	0	1811.01	
171.184	-15045.6	0	1783.4	
171.473	-16804.3	0	1777.71	
171.762	-16041.2	0	1707.71	
172.05	-12691.1	0	1482.69	
172.339	-7034.28	0	1077.24	
172.628	412.925	0	504.215	
172.916	8812.67	0	-232.226	
173.205	17061.7	0	-1111.64	
173.494	24095.6	0	-2077.16	
173.782	29050.7	0	-3047.22	
174.071	31287.2	0	-3909.48	
174.36	30513.6	0	-4547.68	
174.648	26827.2	0	-4907.1	
174.937	20616.5	0	-4981.27	
175.226	12588.6	0	-4750.22	
175.514	3771.31	0	-4201.98	
175.803	-4759.12	0	-3381.76	
176.092	-12104.4	0	-2373.63	
176.381	-17540.2	0	-1277.46	
176.669	-20580.5	0	-200.173	
176.958	-21097.7	0	785.755	
177.247	-19282.3	0	1646.21	
177.535	-15612.4	0	2327.57	
177.824	-10874.7	0	2764.92	
178.113	-5969.07	0	2950.14	
178.401	-1654.44	0	2924.37	
178.69	1460.42	-6.82121e-13	2728.68	
178.979	2917.91	-1.81899e-12	2401.86	
179.267	2566.88	-3.18323e-12	1976.21	
179.556	597.586	-5.00222e-12	1466.96	
179.845	-2541.42	-6.82121e-12	909.408	
180.133	-6157.55	-1.04592e-11	365.884	
180.422	-9436.25	-1.77351e-11	-139.29	
180.711	-11690.8	-2.91038e-11	-629.242	
180.999	-12418.3	-4.70664e-11	-1111.25	
181.288	-11254.4	-7.84439e-11	-1566.44	
181.577	-8111.06	-1.30967e-10	-1978.87	
181.865	-3278.35	-2.14641e-10	-2332.19	
182.154	2685.13	-3.48336e-10	-2617.49	
182.443	9035.8	-5.64796e-10	-2845.89	
182.731	14910.9	-9.11314e-10	-3005.62	
183.02	19532.2	-1.45519e-09	-3042.78	
183.309	22323.9	-2.30375e-09	-2923.03	
183.597	22870.4	-3.61865e-09	-2657.54	
183.886	21010.1	-5.64228e-09	-2258.85	
184.175	16988	-8.72524e-09	-1730.61	
184.463	11369.4	-1.33778e-08	-1087.26	
184.752	4884.14	-2.03372e-08	-351.078	
185.041	-1624.28	-3.06468e-08	432.404	
185.329	-7329.34	-4.57831e-08	1177.32	
185.618	-11586.2	-6.77924e-08	1804.92	
185.907	-13938.9	-9.94778e-08	2280.82	
186.195	-14159.9	-1.44629e-07	2574.76	
186.484	-12401.3	-2.08297e-07	2639.36	
186.773	-9158.38	-2.971e-07	2447.86	
187.061	-5073.51	-4.19562e-07	2010.09	
187.35	-861.696	-5.86451e-07	1367.37	
187.639	2741.21	-8.11071e-07	598.096	
187.928	5137.21	-1.10944e-06	-210.017	
188.216	5941.63	-1.50025e-06	-996.638	
188.505	4990.51	-2.00444e-06	-1703.1	
188.794	2442.28	-2.6443e-06	-2247.23	
189.082	-1209.62	-3.44166e-06	-2565.72	
189.371	-5322.4	-4.4151e-06	-2647.37	
189.66	-9223.22	-5.57566e-06	-2516.99	
189.948	-12224.8	-6.92075e-06	-2225.01	
190.237	-13745.7	-8.42595e-06	-1836.56	
190.526	-13444.3	-1.00343e-05	-1405.04	
190.814	-11235.2	-1.16428e-05	-981.315	
191.103	-7322.38	-1.30865e-05	-635.052	
191.392	-2221.29	-1.41205e-05	-419.154	
191.68	3383.43	-1.43999e-05	-329.934	
191.969	8790.15	-1.34609e-05	-327.696	
192.258	13306.3	-1.07039e-05	-363.707	
192.546	16323.1	-5.38284e-06	-383.32	
192.835	17465.1	3.39555e-06	-339.629	
193.124	16637.3	1.66563e-05	-199.421	
193.412	14010.6	3.55195e-05	67.7588	
193.701	10026.1	6.11342e-05	466.574	
193.99	5305.61	9.45782e-05	941.637	
194.278	504.815	0.000136716	1399.59	
194.567	-3743.16	0.000188014	1749.81	
194.856	-6879.16	0.000248309	1909.78	
195.144	-8550.52	0.000316545	1810.09	
195.433	-8681.4	0.000390475	1412.88	
195.722	-7440.37	0.000466367	716.036	
196.01	-5212.26	0.000538737	-236.26	
196.299	-2538.38	0.000600144	-1333.58	
196.588	10.6506	0.000641114	-2421.32	
196.876	1920.64	0.000650237	-3348.58	
197.165	2782.19	0.000614507	-3982.48	
197.454	2388.78	0.000519956	-4211.32	
197.742	801.447	0.000352627	-3971.23	
198.031	-1693.37	9.99166e-05	-3265.52	
198.32	-4641.17	-0.000247747	-2166.55	
198.608	-7472.49	-0.000694929	-817.203	
198.897	-9611.06	-0.00123905	591.215	
199.186	-10579.3	-0.00186827	1865.52	
199.475	-10056.3	-0.00255961	2834.9	
199.763	-7946.68	-0.00327762	3358.35	
200.052	-4430.44	-0.00397398	3354.14	
200.341	79.5545	-0.00458822	2827.92	
200.629	5012.05	-0.00505003	1869.14	
200.918	9696.25	-0.00528321	634.309	
201.207	13462.2	-0.00521139	-677.167	
201.495	15764.4	-0.00476533	-1862.27	
201.784	16256.1	-0.00389145	-2744.62	
202.073	14837.3	-0.00256097	-3189.8	
202.361	11686.8	-0.000778634	-3132.96	
202.65	7224.86	0.00140986	-2605.25	
202.939	2033.52	0.0039131	-1724.44	
203.227	-3208.47	0.00659292	-663.283	
203.516	-7816.19	0.00926812	379.689	
203.805	-11223.7	0.0117236	1211.4	
204.093	-13067.2	0.0137249	1675.69	
204.382	-13213	0.0150376	1676.91	
204.671	-11769.8	0.015451	1203.37	
204.959	-9065.77	0.0148021	342.053	
205.248	-5580.76	0.0130006	-739.688	
205.537	-1877.43	0.0100485	-1836.06	
205.825	1477.38	0.00605393	-2738.61	
206.114	4023.23	0.00123527	-3263.59	
206.403	5488.4	-0.00408582	-3281.79	
206.691	5801.42	-0.00950359	-2747.93	
206.98	5077.2	-0.0145588	-1720.11	
207.269	3599.04	-0.0187789	-357.41	
207.557	1767.05	-0.0217245	1111.53	
207.846	20.7116	-0.0230376	2435.59	
208.135	-1239.21	-0.0224857	3381.8	
208.423	-1733.54	-0.0199969	3765.03	
208.712	-1368.24	-0.0156819	3476.72	
209.001	-233.163	-0.00983656	2515.22	
209.289	1440.51	-0.00292558	1001.51	
209.578	3310.12	0.00445409	-839.111	
209.867	4958.14	0.0116275	-2723.77	
210.155	5974.22	0.0179088	-4361.26	
210.444	6049.24	0.0226742	-5492.14	
210.733	5036.78	0.0254331	-5924.26	
211.022	2985.3	0.025889	-5564.3	
211.31	134.297	0.023981	-4443.63	
211.599	-3136.97	0.0198996	-2727.59	
211.888	-6364.59	0.0140732	-686.597	
212.176	-9038.26	0.00712372	1363.32	
212.465	-10681.1	-0.000205627	3111.74	
212.754	-10968.4	-0.00714241	4288.55	
213.042	-9792.02	-0.0129867	4703.25	
213.331	-7255.18	-0.0172083	4283.02	
213.62	-3659.5	-0.0195258	3091.44	
213.908	530.934	-0.019952	1325.18	
214.197	4763.91	-0.0187973	-720.83	
