time_value	hz	ex	ey	
13.9	96295.3	0.02714	-1.92055e+06	
13.925	-31386.6	-0.0822571	-1.77725e+06	
13.95	-157810	-0.190991	-1.596e+06	
13.975	-280443	-0.29716	-1.38066e+06	
14	-396840	-0.398891	-1.13581e+06	
14.025	-504689	-0.494378	-866595	
14.05	-601857	-0.581916	-578646	
14.075	-686432	-0.65993	-277975	
14.1	-756761	-0.727009	29151.9	
14.125	-811479	-0.781924	336344	
14.15	-849540	-0.823658	637208	
14.175	-870231	-0.851425	925477	
14.2	-873188	-0.864687	1.19514e+06	
14.225	-858405	-0.863159	1.44055e+06	
14.25	-826226	-0.84682	1.65655e+06	
14.275	-777343	-0.815912	1.83857e+06	
14.3	-712779	-0.770942	1.98273e+06	
14.325	-633866	-0.712666	2.08588e+06	
14.35	-542219	-0.642079	2.14572e+06	
14.375	-439701	-0.560398	2.1608e+06	
14.4	-328388	-0.469044	2.13056e+06	
14.425	-210525	-0.36961	2.05538e+06	
14.45	-88481.6	-0.263836	1.93649e+06	
14.475	35296.7	-0.153575	1.77605e+06	
14.5	158335	-0.0407639	1.57703e+06	
14.525	278181	0.0726139	1.34317e+06	
14.55	392451	0.184568	1.07893e+06	
14.575	498878	0.293134	789377	
14.6	595360	0.396406	480095	
14.625	679994	0.492575	157078	
14.65	751122	0.579967	-173398	
14.675	807354	0.657064	-504889	
14.7	847604	0.722537	-830917	
14.725	871104	0.775265	-1.1451e+06	
14.75	877421	0.81436	-1.44126e+06	
14.775	866466	0.839184	-1.71357e+06	
14.8	838490	0.849355	-1.95666e+06	
14.825	794086	0.844753	-2.16572e+06	
14.85	734167	0.825529	-2.33658e+06	
14.875	659954	0.792092	-2.46583e+06	
14.9	572948	0.745105	-2.55086e+06	
14.925	474898	0.685471	-2.5899e+06	
14.95	367770	0.614317	-2.58209e+06	
14.975	253701	0.532975	-2.52747e+06	
15	134962	0.44295	-2.427e+06	
15.025	13907.7	0.345892	-2.28251e+06	
15.05	-107067	0.243569	-2.09668e+06	
15.075	-225577	0.137835	-1.87301e+06	
15.1	-339293	0.0305932	-1.61571e+06	
15.125	-445990	-0.0762417	-1.32964e+06	
15.15	-543589	-0.180774	-1.02021e+06	
15.175	-630197	-0.281165	-693273	
15.2	-704148	-0.375664	-355008	
15.225	-764032	-0.462645	-11800.8	
15.25	-808723	-0.540627	329887	
15.275	-837402	-0.608305	663638	
15.3	-849571	-0.664571	983211	
15.325	-845060	-0.708538	1.28266e+06	
15.35	-824033	-0.739551	1.55645e+06	
15.375	-786982	-0.757195	1.79956e+06	
15.4	-734716	-0.761297	2.00761e+06	
15.425	-668343	-0.751937	2.17688e+06	
15.45	-589248	-0.729439	2.30447e+06	
15.475	-499062	-0.69436	2.38827e+06	
15.5	-399635	-0.647482	2.42705e+06	
15.525	-292988	-0.589794	2.42048e+06	
15.55	-181283	-0.52247	2.3691e+06	
15.575	-66771.4	-0.446844	2.27434e+06	
15.6	48249	-0.364384	2.13847e+06	
15.625	161479	-0.27667	1.96456e+06	
